ingest_timestamp,sms_id,sighting_index,report_time,species,pod,direction,location_desc,place_a,place_b,lat,lon,location_method,confidence,notes,raw_text
12/7/2025,5bb93acad14e1c24,1,13:37,Orca,Biggs,northbound,midchannel,Saratoga Passage (near Ebey's Landing),Hidden Beach,48.1363927,-122.5275825,between_midpoint,0.8,"1.5 miles north of Hidden Beach, T46E and others","Orca Network: T46E and others northbound in Saratoga Passage, 1.5 miles north of Hidden Beach, midchannel. Wednesday 1:37 PM Orca Network:"
12/7/2025,9221a04978a5b075,1,3:32,Orca,K pod,southbound,midchannel to east of mid about to pass through,Edmonds/Kingston ferry lanes,,47.802532,-122.452055,exact_water,0.9,had been surface active Wednesday,"Orca Network: K pod southbound midchannel to east of mid about to pass through Edmonds/Kingston ferry lanes, had been surface active Wednesday 3:32 PM Orca Network:"
12/7/2025,16260cd090825c92,1,8:18,Orca,K pod,southbound,midchannel off,Carkeek Park,,47.68908815,-122.4336555,exact_water,1,,"Orca Network: K pod southbound midchannel off Carkeek Park. Good luck, please let us know if you see them! www.orcanetwork.org/report-sightings Thursday 8:18 AM Orca Network: Good morning!"
12/7/2025,a16f378c5ca9bf85,1,9:43,Orca,Unknown,unknown,mid channel between,Wing Point Bainbridge,Elliott Bay,47.6190135,-122.3935685,between_midpoint,0.8,number of animals unknown,"Orca Network: orcas reported in central Puget Sound mid channel between Wing Point Bainbridge and Elliott Bay, number of animals and direction unknown. Please let us know if you see them! Thursday 9:43 AM Orca Network:"
12/7/2025,62e765fa7d82f39c,1,,Orca,K pod,southbound,"between Blake Island and Vashon, headed towards East Passage",Blake Island,Vashon Island,47.48221287,-122.4372491,between_midpoint,1,,"Orca Network: Kpod is spread out and southbound between Blake Island and Vashon, headed towards East Passage Orca Network:"
12/7/2025,8aed6bf717e36470,1,13:18,Orca,K pod,northbound,between Blake Island and Alki,Blake Island,Elliott Bay,47.5785915,-122.4325353,between_midpoint,0.9,spread out,Orca Network: Kpod has now flipped north and are spread out northbound between Blake Island and Alki Thursday 1:18 PM Orca Network:
12/7/2025,15c5ff4669b413bb,1,12:48,Orca,K pod,northbound,leaders near,Richmond Beach,,47.77534225,-122.4151382,exact_water,1,very spread out,"Orca Network: Kpod is very spread out with leaders near Richmond Beach, and trailers passing Golden Gardens, all northbound Today 12:48 PM Orca Network:"
12/7/2025,15c5ff4669b413bb,2,12:48,Orca,K pod,northbound,trailers passing,Golden Gardens,,47.67614732,-122.42283,exact_water,1,very spread out,"Orca Network: Kpod is very spread out with leaders near Richmond Beach, and trailers passing Golden Gardens, all northbound Today 12:48 PM Orca Network:"
12/7/2025,488dfc42c73ce402,1,,Orca,J pod,southbound,approaching,Edmonds/Kingston ferry lanes,,47.792532,-122.452055,exact_water,0.9,"spread out; at least one group south of Apple Tree Point on Kitsap side of channel, long down times","Orca Network: J pod southbound approaching Edmonds ferry lanes, spread out; at least one group south of Apple Tree Point on Kitsap side of channel, long down times"
12/7/2025,488dfc42c73ce402,2,,Orca,J pod,southbound,south of,Edmonds/Kingston ferry lanes,,47.792532,-122.452055,exact_water,0.6,"at least one group south of Apple Tree Point on Kitsap side of channel, long down times","Orca Network: J pod southbound approaching Edmonds ferry lanes, spread out; at least one group south of Apple Tree Point on Kitsap side of channel, long down times"
12/7/2025,d274fcc6cd8f4df6,1,,Gray whale,Unknown,unknown,in,Holmes Harbor,,48.05579569,-122.5286974,exact_water,0.7,"Secondhand report of at least one, possibly two","Orca Network: Secondhand report of at least one, possibly two, gray whales in Holmes Harbor, no direction given"
12/9/2025,8d8326fe14e8be32,1,8:27,Orca,Unknown,unknown,east side of mid channel,Pt Wells,Richmond Beach,47.77684797,-122.413375,between_midpoint,0.7,number of animals and direction unknown,"Orca Network: Good morning! 08:27-We received a report of orcas between Pt Wells and Richmond beach, east side of mid channel, number of animals and direction unknown at this time. Please let us know if you see them!"
12/9/2025,ec2582297b98ae1e,1,12:45,Orca,K pod,southbound,east side of the channel just south of,Richmond Beach,,47.76534225,-122.4151382,exact_water,0.8,grouped up,"Orca Network: 12:45- Kpod at least, continuing southbound, grouped up, east side of the channel just south of Richmond Beach; 12:05- T46E and others at the south end of Holmes Harbor out from Freeland Park now northbound on the east side of the channel at that time"
12/9/2025,ec2582297b98ae1e,2,12:05,Orca,Biggs,northbound,at the south end of,Holmes Harbor,,48.04579569,-122.5286974,exact_water,0.8,T46E and others out from Freeland Park now on the east side of the channel at that time,"Orca Network: 12:45- Kpod at least, continuing southbound, grouped up, east side of the channel just south of Richmond Beach; 12:05- T46E and others at the south end of Holmes Harbor out from Freeland Park now northbound on the east side of the channel at that time"
12/9/2025,6f4e93ada5491ae5,1,14:04,Orca,K pod,northbound,"visible from Sunset Hill, midchannel",Sunset Hill (approximating Discovery Park Beach),,47.671589,-122.44284,exact_water,0.8,SRKWs (at least K pod) have flipped directions and are northbound,"Orca Network: 14:04 - SRKWs (at least K pod) have flipped directions and are northbound, visible from Sunset Hill, midchannel. 14:00 - T46E and others northbound in Saratoga Passage, 1.5 miles north of Hidden Beach, midchannel."
12/9/2025,6f4e93ada5491ae5,2,14:00,Orca,T46E,northbound,"1.5 miles north of Hidden Beach, midchannel",Saratoga Passage,,48.15426339,-122.5262531,exact_water,0.8,T46E and others northbound,"Orca Network: 14:04 - SRKWs (at least K pod) have flipped directions and are northbound, visible from Sunset Hill, midchannel. 14:00 - T46E and others northbound in Saratoga Passage, 1.5 miles north of Hidden Beach, midchannel."
12/10/2025,2fe5cd8dc530488a,1,13:30,Orca,K pod,southbound,midchannel to east of mid about to pass through,Edmonds/Kingston ferry lanes,,47.802532,-122.452055,exact_water,1,had been surface active,"Orca Network: 13:30 - K pod southbound midchannel to east of mid about to pass through Edmonds/Kingston ferry lanes, had been surface active"
12/10/2025,98b7475b3ef017a4,1,15:28,Orca,K pod,southbound,midchannel off,Carkeek Park,,47.68908815,-122.4336555,exact_water,1,"Good luck, please let us know if you see them!","Orca Network: 15:28 - K pod southbound midchannel off Carkeek Park. Good luck, please let us know if you see them! www.orcanetwork.org/report-sightings"
12/11/2025,f9fb7aab114a8518,1,7:32,Orca,Unknown,unknown,mid channel between,Wing Point Bainbridge,Elliott Bay,47.6190135,-122.3935685,between_midpoint,1,number of animals unknown,"Orca Network: Good morning! 07:32- orcas reported in central Puget Sound mid channel between Wing Point Bainbridge and Elliott Bay, number of animals and direction unknown. Please let us know if you see them!"
12/11/2025,365b5d54372b1460,1,9:40,Orca,K pod,southbound,headed towards East Passage,Blake Island,Vashon,47.49773787,-122.4372241,between_midpoint,1,spread out,"Orca Network: 09:40- Kpod is spread out and southbound between Blake Island and Vashon, headed towards East Passage"
12/11/2025,7a5975f6409a2309,1,10:40,Orca,K pod,northbound,spread out northbound between,Blake Island,Alki,47.549028,-122.4388076,between_midpoint,0.9,,Orca Network: 10:40- Kpod has now flipped north and are spread out northbound between Blake Island and Alki
12/11/2025,6c5d18008fd64dda,1,13:06,Orca,K pod,northbound,leaders near,Richmond Beach,,47.77534225,-122.4151382,exact_water,0.9,very spread out,"Orca Network: 13:06- Kpod is very spread out with leaders near Richmond Beach, and trailers passing Golden Gardens, all northbound"
12/11/2025,6c5d18008fd64dda,2,13:06,Orca,K pod,northbound,trailers passing,Golden Gardens,,47.67614732,-122.42283,exact_water,0.9,very spread out,"Orca Network: 13:06- Kpod is very spread out with leaders near Richmond Beach, and trailers passing Golden Gardens, all northbound"
12/7/2025,c06da048b85f4192,1,,Orca,K pod,southbound,east side of the channel just south of,Richmond Beach,,47.76534225,-122.4151382,exact_water,1,grouped up,"Orca Network: Kpod at least, continuing southbound, grouped up, east side of the channel just south of Richmond Beach"
12/7/2025,d656558206fc7fa9,1,2:22,Orca,Biggs,northbound,at the south end of Holmes Harbor out from,Holmes Harbor,,48.05579569,-122.5286974,exact_water,0.9,east side of the channel at that time,Orca Network: T46E and others at the south end of Holmes Harbor out from Freeland Park now northbound on the east side of the channel at that time Tuesday 2:22 PM Orca Network:
12/7/2025,4b48c4aa157139c1,1,,Orca,K pod,northbound,"visible from Sunset Hill, midchannel",Sunset Hill (approximating Discovery Park Beach),,47.661589,-122.44284,exact_water,0.8,SRKWs (at least K pod) have flipped directions,"Orca Network: SRKWs (at least K pod) have flipped directions and are northbound, visible from Sunset Hill, midchannel"
12/7/2025,5bb93acad14e1c24,1,13:37,Orca,Biggs,northbound,"northbound in Saratoga Passage, 1.5 miles north of Hidden Beach, midchannel",Saratoga Passage,,48.15426339,-122.5262531,exact_water,1,"1.5 miles north of Hidden Beach, midchannel","Orca Network: T46E and others northbound in Saratoga Passage, 1.5 miles north of Hidden Beach, midchannel. Wednesday 1:37 PM Orca Network:"
12/7/2025,9221a04978a5b075,1,3:32,Orca,K pod,southbound,midchannel to east of mid about to pass through,Edmonds/Kingston ferry lanes,,47.802532,-122.452055,exact_water,1,had been surface active Wednesday,"Orca Network: K pod southbound midchannel to east of mid about to pass through Edmonds/Kingston ferry lanes, had been surface active Wednesday 3:32 PM Orca Network:"
12/7/2025,16260cd090825c92,1,8:18,Orca,K pod,southbound,midchannel off,Carkeek Park,,47.68908815,-122.4336555,exact_water,1,,"Orca Network: K pod southbound midchannel off Carkeek Park. Good luck, please let us know if you see them! www.orcanetwork.org/report-sightings Thursday 8:18 AM Orca Network: Good morning!"
12/7/2025,a16f378c5ca9bf85,1,9:43,Orca,Unknown,unknown,mid channel between,Wing Point Bainbridge,Elliott Bay,47.6190135,-122.3935685,between_midpoint,0.8,number of animals unknown,"Orca Network: orcas reported in central Puget Sound mid channel between Wing Point Bainbridge and Elliott Bay, number of animals and direction unknown. Please let us know if you see them! Thursday 9:43 AM Orca Network:"
12/7/2025,62e765fa7d82f39c,1,,Orca,K pod,southbound,"between Blake Island and Vashon, headed towards East Passage",Blake Island,Vashon Island,47.48221287,-122.4372491,between_midpoint,1,,"Orca Network: Kpod is spread out and southbound between Blake Island and Vashon, headed towards East Passage Orca Network:"
12/7/2025,8aed6bf717e36470,1,13:18,Orca,K pod,northbound,between Blake Island and Alki,Blake Island,Elliott Bay,47.5785915,-122.4325353,between_midpoint,0.8,flipped north and are spread out,Orca Network: Kpod has now flipped north and are spread out northbound between Blake Island and Alki Thursday 1:18 PM Orca Network:
12/7/2025,15c5ff4669b413bb,1,12:48,Orca,K pod,northbound,leaders near,Richmond Beach,,47.77534225,-122.4151382,exact_water,0.9,very spread out,"Orca Network: Kpod is very spread out with leaders near Richmond Beach, and trailers passing Golden Gardens, all northbound Today 12:48 PM Orca Network:"
12/7/2025,15c5ff4669b413bb,2,12:48,Orca,K pod,northbound,trailers passing,Golden Gardens,,47.67614732,-122.42283,exact_water,0.8,very spread out,"Orca Network: Kpod is very spread out with leaders near Richmond Beach, and trailers passing Golden Gardens, all northbound Today 12:48 PM Orca Network:"
12/7/2025,488dfc42c73ce402,1,,Orca,J pod,southbound,approaching,Edmonds/Kingston ferry lanes,,47.792532,-122.452055,exact_water,0.9,spread out,"Orca Network: J pod southbound approaching Edmonds ferry lanes, spread out; at least one group south of Apple Tree Point on Kitsap side of channel, long down times"
12/7/2025,488dfc42c73ce402,2,,Orca,J pod,southbound,south of,Apple Tree Cove in the KING/EDM ferry lanes,,47.792532,-122.452055,exact_water,0.8,"on Kitsap side of channel, long down times","Orca Network: J pod southbound approaching Edmonds ferry lanes, spread out; at least one group south of Apple Tree Point on Kitsap side of channel, long down times"
12/7/2025,d274fcc6cd8f4df6,1,,Gray whale,Unknown,unknown,in,Holmes Harbor,,48.05579569,-122.5286974,exact_water,0.75,"Secondhand report of at least one, possibly two","Orca Network: Secondhand report of at least one, possibly two, gray whales in Holmes Harbor, no direction given"
12/9/2025,8d8326fe14e8be32,1,8:27,Orca,Unknown,unknown,east side of mid channel,Richmond Beach,Pt Wells,47.77684797,-122.413375,between_midpoint,0.75,number of animals unknown,"Orca Network: Good morning! 08:27-We received a report of orcas between Pt Wells and Richmond beach, east side of mid channel, number of animals and direction unknown at this time. Please let us know if you see them!"
12/9/2025,ec2582297b98ae1e,1,12:45,Orca,K pod,southbound,east side of the channel just south of,Richmond Beach,,47.76534225,-122.4151382,exact_water,1,grouped up,"Orca Network: 12:45- Kpod at least, continuing southbound, grouped up, east side of the channel just south of Richmond Beach; 12:05- T46E and others at the south end of Holmes Harbor out from Freeland Park now northbound on the east side of the channel at that time"
12/9/2025,ec2582297b98ae1e,2,12:05,Orca,T46E,northbound,at the south end of out from,Holmes Harbor,,48.04579569,-122.5286974,exact_water,1,on the east side of the channel,"Orca Network: 12:45- Kpod at least, continuing southbound, grouped up, east side of the channel just south of Richmond Beach; 12:05- T46E and others at the south end of Holmes Harbor out from Freeland Park now northbound on the east side of the channel at that time"
12/9/2025,6f4e93ada5491ae5,1,14:04,SRKW,K pod,northbound,"visible from Sunset Hill, midchannel",Sunset Hill (approximating Discovery Park Beach),,47.671589,-122.44284,exact_water,0.8,flipped directions,"Orca Network: 14:04 - SRKWs (at least K pod) have flipped directions and are northbound, visible from Sunset Hill, midchannel. 14:00 - T46E and others northbound in Saratoga Passage, 1.5 miles north of Hidden Beach, midchannel."
12/9/2025,6f4e93ada5491ae5,2,14:00,Orca,T46E,northbound,midchannel,Saratoga Passage,,48.15426339,-122.5262531,exact_water,0.9,1.5 miles north of Hidden Beach,"Orca Network: 14:04 - SRKWs (at least K pod) have flipped directions and are northbound, visible from Sunset Hill, midchannel. 14:00 - T46E and others northbound in Saratoga Passage, 1.5 miles north of Hidden Beach, midchannel."
12/10/2025,2fe5cd8dc530488a,1,13:30,Orca,K pod,southbound,midchannel to east of mid about to pass through,Edmonds/Kingston ferry lanes,,47.802532,-122.452055,exact_water,1,had been surface active,"Orca Network: 13:30 - K pod southbound midchannel to east of mid about to pass through Edmonds/Kingston ferry lanes, had been surface active"
